season,week,celebrity_name,ballroom_partner,fan_vote_percent,age,industry_clean,home_state_clean,home_country_clean
18,3,Danica McKellar,Valentin Chmerkovskiy,0.0086093487863568,39,Actor/Actress,California,United States
18,3,Drew Carey,Cheryl Burke,0.0148190389101377,55,Comedian,Ohio,United States
18,3,James Maslow,Peta Murgatroyd,0.2224848509788721,23,Actor/Actress,New York,United States
18,3,Meryl Davis,Maksim Chmerkoskiy,0.2394291619425417,27,Athlete,Michigan,United States
18,3,NeNe Leakes,Tony Dovolani,0.0026423815477814,46,TV Personality,New York,United States
18,4,Amy Purdy,Derek Hough,0.2393084927725858,34,Athlete,Nevada,United States
18,4,Candace Cameron Bure,Mark Ballas,0.2555333308910869,37,Actor/Actress,California,United States
18,4,Charlie White,Sharna Burgess,0.0130375997752958,26,Athlete,Michigan,United States
18,4,Cody Simpson,Witney Carson,0.0016399799459025,17,Singer/Rapper,Unknown,Australia
18,4,Danica McKellar,Valentin Chmerkovskiy,0.0063229423527854,39,Actor/Actress,California,United States
18,4,Drew Carey,Cheryl Burke,0.0173506956881005,55,Comedian,Ohio,United States
18,4,James Maslow,Peta Murgatroyd,0.2230836527355665,23,Actor/Actress,New York,United States
18,4,Meryl Davis,Maksim Chmerkoskiy,0.2393084936401594,27,Athlete,Michigan,United States
18,4,NeNe Leakes,Tony Dovolani,0.0044148121985167,46,TV Personality,New York,United States
18,5,Amy Purdy,Derek Hough,0.2396938914677045,34,Athlete,Nevada,United States
18,5,Candace Cameron Bure,Mark Ballas,0.257096718499654,37,Actor/Actress,California,United States
18,5,Charlie White,Sharna Burgess,0.012577749410168,26,Athlete,Michigan,United States
18,5,Cody Simpson,Witney Carson,5.207407725513208e-19,17,Singer/Rapper,Unknown,Australia
18,5,Danica McKellar,Valentin Chmerkovskiy,0.0039285116480071,39,Actor/Actress,California,United States
18,5,Drew Carey,Cheryl Burke,0.0186335403726708,55,Comedian,Ohio,United States
18,5,James Maslow,Peta Murgatroyd,0.2222910636044978,23,Actor/Actress,New York,United States
18,5,Meryl Davis,Maksim Chmerkoskiy,0.2396938905990123,27,Athlete,Michigan,United States
18,5,NeNe Leakes,Tony Dovolani,0.0060846343982853,46,TV Personality,New York,United States
18,6,Amy Purdy,Derek Hough,0.2408260507048266,34,Athlete,Nevada,United States
18,6,Candace Cameron Bure,Mark Ballas,0.256987985001245,37,Actor/Actress,California,United States
18,6,Charlie White,Sharna Burgess,0.0120496581197016,26,Athlete,Michigan,United States
18,6,Danica McKellar,Valentin Chmerkovskiy,0.0050268365896597,39,Actor/Actress,California,United States
18,6,Drew Carey,Cheryl Burke,0.0115827015836043,55,Comedian,Ohio,United States
18,6,James Maslow,Peta Murgatroyd,0.2246641142415602,23,Actor/Actress,New York,United States
18,6,Meryl Davis,Maksim Chmerkoskiy,0.2408260514665782,27,Athlete,Michigan,United States
18,6,NeNe Leakes,Tony Dovolani,0.0080366022928241,46,TV Personality,New York,United States
18,7,Amy Purdy,Derek Hough,0.2435347213166764,34,Athlete,Nevada,United States
18,7,Candace Cameron Bure,Mark Ballas,0.2598841140670263,37,Actor/Actress,California,United States
18,7,Charlie White,Sharna Burgess,0.0117612849737117,26,Athlete,Michigan,United States
18,7,Danica McKellar,Valentin Chmerkovskiy,0.0070116922189023,39,Actor/Actress,California,United States
18,7,James Maslow,Peta Murgatroyd,0.2271853276725363,23,Actor/Actress,New York,United States
18,7,Meryl Davis,Maksim Chmerkoskiy,0.2435347205271032,27,Athlete,Michigan,United States
18,7,NeNe Leakes,Tony Dovolani,0.0070881392240434,46,TV Personality,New York,United States
18,8,Amy Purdy,Derek Hough,0.2451829395951045,34,Athlete,Nevada,United States
18,8,Candace Cameron Bure,Mark Ballas,0.2608454101303059,37,Actor/Actress,California,United States
18,8,Charlie White,Sharna Burgess,0.0121103744750282,26,Athlete,Michigan,United States
18,8,Danica McKellar,Valentin Chmerkovskiy,0.007157868256311,39,Actor/Actress,California,United States
18,8,James Maslow,Peta Murgatroyd,0.2295204673657161,23,Actor/Actress,New York,United States
18,8,Meryl Davis,Maksim Chmerkoskiy,0.2451829401775341,27,Athlete,Michigan,United States
18,9,Amy Purdy,Derek Hough,0.2470257666644894,34,Athlete,Nevada,United States
18,9,Candace Cameron Bure,Mark Ballas,0.2626409906174604,37,Actor/Actress,California,United States
18,9,Charlie White,Sharna Burgess,0.011896935169221,26,Athlete,Michigan,United States
18,9,James Maslow,Peta Murgatroyd,0.2314105413669576,23,Actor/Actress,New York,United States
18,9,Meryl Davis,Maksim Chmerkoskiy,0.2470257661818715,27,Athlete,Michigan,United States
18,10,Amy Purdy,Derek Hough,0.250000000377628,34,Athlete,Nevada,United States
18,10,Candace Cameron Bure,Mark Ballas,0.2664550441558327,37,Actor/Actress,California,United States
18,10,James Maslow,Peta Murgatroyd,0.2335449550436118,23,Actor/Actress,New York,United States
18,10,Meryl Davis,Maksim Chmerkoskiy,0.2500000004229274,27,Athlete,Michigan,United States
19,1,Alfonso Ribeiro,Witney Carson,0.2335669668745091,42,Actor/Actress,New York,United States
19,1,Antonio Sabato Jr.,Cheryl Burke,0.0118599677739663,42,Actor/Actress,Unknown,Italy
19,1,Bethany Mota,Derek Hough,0.2335669521828777,18,Social Media Personality,California,United States
19,1,Betsey Johnson,Tony Dovolani,0.0053763440860215,72,Fashion Designer,Connecticut,United States
19,1,Janel Parrish,Valentin Chmerkovskiy,0.2335669701319077,25,Actor/Actress,Hawaii,United States
19,1,Jonathan Bennett,Allison Holker,0.0149217059777548,33,Actor/Actress,Ohio,United States
19,1,Lea Thompson,Artem Chigvintsev,0.0,53,Actor/Actress,Minnesota,United States
19,1,Lolo Jones,Keo Motsepe,0.0,32,Athlete,Iowa,United States
19,1,Michael Waltrip,Emma Slater,0.012319692397637,51,Racing Driver,Kentucky,United States
19,1,Randy Couture,Karina Smirnoff,2.319176209582275e-18,51,Athlete,Washington,United States
19,1,Sadie Robertson,Mark Ballas,0.2335669524429879,17,TV Personality,Louisiana,United States
19,1,Tavis Smiley,Sharna Burgess,4.336530930271826e-18,50,Radio Personality,Mississippi,United States
19,1,Tommy Chong,Peta Murgatroyd,0.0212544481323378,76,Comedian,Unknown,Canada
19,2,Alfonso Ribeiro,Witney Carson,0.2337858407878903,42,Actor/Actress,New York,United States
19,2,Antonio Sabato Jr.,Cheryl Burke,0.0122473366907018,42,Actor/Actress,Unknown,Italy
19,2,Bethany Mota,Derek Hough,0.2337858809452617,18,Social Media Personality,California,United States
19,2,Betsey Johnson,Tony Dovolani,0.0035863183909112,72,Fashion Designer,Connecticut,United States
19,2,Janel Parrish,Valentin Chmerkovskiy,0.2337858300199865,25,Actor/Actress,Hawaii,United States
19,2,Jonathan Bennett,Allison Holker,0.0151290580434149,33,Actor/Actress,Ohio,United States
19,2,Lea Thompson,Artem Chigvintsev,4.5184305865039954e-05,53,Actor/Actress,Minnesota,United States
19,2,Michael Waltrip,Emma Slater,0.0124527347805954,51,Racing Driver,Kentucky,United States
19,2,Randy Couture,Karina Smirnoff,1.6263032587282571e-19,51,Athlete,Washington,United States
19,2,Sadie Robertson,Mark Ballas,0.2337858829030913,17,TV Personality,Louisiana,United States
19,2,Tavis Smiley,Sharna Burgess,0.0,50,Radio Personality,Mississippi,United States
19,2,Tommy Chong,Peta Murgatroyd,0.0213959331322816,76,Comedian,Unknown,Canada
19,3,Alfonso Ribeiro,Witney Carson,0.2339734863658125,42,Actor/Actress,New York,United States
19,3,Antonio Sabato Jr.,Cheryl Burke,0.0125003904887738,42,Actor/Actress,Unknown,Italy
19,3,Bethany Mota,Derek Hough,0.2339734258866075,18,Social Media Personality,California,United States
19,3,Betsey Johnson,Tony Dovolani,0.0018455303789116,72,Fashion Designer,Connecticut,United States
19,3,Janel Parrish,Valentin Chmerkovskiy,0.2339735049780806,25,Actor/Actress,Hawaii,United States
19,3,Jonathan Bennett,Allison Holker,0.0154159680845324,33,Actor/Actress,Ohio,United States
19,3,Lea Thompson,Artem Chigvintsev,5.073585057333069e-05,53,Actor/Actress,Minnesota,United States
19,3,Michael Waltrip,Emma Slater,0.012504158425804,51,Racing Driver,Kentucky,United States
19,3,Randy Couture,Karina Smirnoff,0.000132250764503,51,Athlete,Washington,United States
19,3,Sadie Robertson,Mark Ballas,0.2339734244610628,17,TV Personality,Louisiana,United States
19,3,Tommy Chong,Peta Murgatroyd,0.0216571243153381,76,Comedian,Unknown,Canada
19,4,Alfonso Ribeiro,Witney Carson,0.2342592292304926,42,Actor/Actress,New York,United States
19,4,Antonio Sabato Jr.,Cheryl Burke,0.0126813798343857,42,Actor/Actress,Unknown,Italy
19,4,Bethany Mota,Derek Hough,0.2342592993392601,18,Social Media Personality,California,United States
19,4,Betsey Johnson,Tony Dovolani,0.0,72,Fashion Designer,Connecticut,United States
19,4,Janel Parrish,Valentin Chmerkovskiy,0.2342592014103666,25,Actor/Actress,Hawaii,United States
19,4,Jonathan Bennett,Allison Holker,0.015625,33,Actor/Actress,Ohio,United States
19,4,Lea Thompson,Artem Chigvintsev,0.0,53,Actor/Actress,Minnesota,United States
19,4,Michael Waltrip,Emma Slater,0.0127184395573917,51,Racing Driver,Kentucky,United States
19,4,Sadie Robertson,Mark Ballas,0.2342593029783845,17,TV Personality,Louisiana,United States
19,4,Tommy Chong,Peta Murgatroyd,0.0219381476497184,76,Comedian,Unknown,Canada
19,5,Alfonso Ribeiro,Witney Carson,0.2351828439231584,42,Actor/Actress,New York,United States
19,5,Antonio Sabato Jr.,Cheryl Burke,0.0136526276108979,42,Actor/Actress,Unknown,Italy
19,5,Bethany Mota,Derek Hough,0.2351827723807689,18,Social Media Personality,California,United States
19,5,Janel Parrish,Valentin Chmerkovskiy,0.2351828801004481,25,Actor/Actress,Hawaii,United States
19,5,Jonathan Bennett,Allison Holker,0.0083359186628869,33,Actor/Actress,Ohio,United States
19,5,Lea Thompson,Artem Chigvintsev,0.0005071928501367,53,Actor/Actress,Minnesota,United States
19,5,Michael Waltrip,Emma Slater,0.0137935467046691,51,Racing Driver,Kentucky,United States
19,5,Sadie Robertson,Mark Ballas,0.2351827692786751,17,TV Personality,Louisiana,United States
19,5,Tommy Chong,Peta Murgatroyd,0.0229794484883586,76,Comedian,Unknown,Canada
19,6,Alfonso Ribeiro,Witney Carson,0.2360531200357726,42,Actor/Actress,New York,United States
19,6,Antonio Sabato Jr.,Cheryl Burke,0.0146992797521461,42,Actor/Actress,Unknown,Italy
19,6,Bethany Mota,Derek Hough,0.236053183465622,18,Social Media Personality,California,United States
19,6,Janel Parrish,Valentin Chmerkovskiy,0.2360530766037226,25,Actor/Actress,Hawaii,United States
19,6,Jonathan Bennett,Allison Holker,0.0010474026190403,33,Actor/Actress,Ohio,United States
19,6,Lea Thompson,Artem Chigvintsev,0.0010660689731022,53,Actor/Actress,Minnesota,United States
19,6,Michael Waltrip,Emma Slater,0.0149775255911421,51,Racing Driver,Kentucky,United States
19,6,Sadie Robertson,Mark Ballas,0.2360531886335836,17,TV Personality,Louisiana,United States
19,6,Tommy Chong,Peta Murgatroyd,0.0239971543258678,76,Comedian,Unknown,Canada
19,7,Alfonso Ribeiro,Witney Carson,0.2371233385728382,42,Actor/Actress,New York,United States
19,7,Antonio Sabato Jr.,Cheryl Burke,0.0103258913317655,42,Actor/Actress,Unknown,Italy
19,7,Bethany Mota,Derek Hough,0.2371232868591403,18,Social Media Personality,California,United States
19,7,Janel Parrish,Valentin Chmerkovskiy,0.2371233851523125,25,Actor/Actress,Hawaii,United States
19,7,Lea Thompson,Artem Chigvintsev,9.339385276425917e-18,53,Actor/Actress,Minnesota,United States
19,7,Michael Waltrip,Emma Slater,0.016128599262133,51,Racing Driver,Kentucky,United States
19,7,Sadie Robertson,Mark Ballas,0.2371232827568092,17,TV Personality,Louisiana,United States
19,7,Tommy Chong,Peta Murgatroyd,0.0250522160650012,76,Comedian,Unknown,Canada
19,8,Alfonso Ribeiro,Witney Carson,0.2393424726559294,42,Actor/Actress,New York,United States
19,8,Bethany Mota,Derek Hough,0.239342509366142,18,Social Media Personality,California,United States
19,8,Janel Parrish,Valentin Chmerkovskiy,0.2393424272676449,25,Actor/Actress,Hawaii,United States
19,8,Lea Thompson,Artem Chigvintsev,0.0,53,Actor/Actress,Minnesota,United States
19,8,Michael Waltrip,Emma Slater,0.015298283587197,51,Racing Driver,Kentucky,United States
19,8,Sadie Robertson,Mark Ballas,0.239342514728786,17,TV Personality,Louisiana,United States
19,8,Tommy Chong,Peta Murgatroyd,0.0273317923943003,76,Comedian,Unknown,Canada
19,9,Alfonso Ribeiro,Witney Carson,0.2424065454608168,42,Actor/Actress,New York,United States
19,9,Bethany Mota,Derek Hough,0.242406521433815,18,Social Media Personality,California,United States
19,9,Janel Parrish,Valentin Chmerkovskiy,0.2424065832323955,25,Actor/Actress,Hawaii,United States
19,9,Lea Thompson,Artem Chigvintsev,1.5596092330769765e-18,53,Actor/Actress,Minnesota,United States
19,9,Sadie Robertson,Mark Ballas,0.2424065180972716,17,TV Personality,Louisiana,United States
19,9,Tommy Chong,Peta Murgatroyd,0.0303738317757009,76,Comedian,Unknown,Canada
19,10,Alfonso Ribeiro,Witney Carson,0.2436688236982385,42,Actor/Actress,New York,United States
19,10,Bethany Mota,Derek Hough,0.24366883594177,18,Social Media Personality,California,United States
19,10,Janel Parrish,Valentin Chmerkovskiy,0.2436687982330251,25,Actor/Actress,Hawaii,United States
19,10,Sadie Robertson,Mark Ballas,0.2436688394823115,17,TV Personality,Louisiana,United States
19,10,Tommy Chong,Peta Murgatroyd,0.0253247026446544,76,Comedian,Unknown,Canada
19,11,Alfonso Ribeiro,Witney Carson,0.2500000000301283,42,Actor/Actress,New York,United States
19,11,Bethany Mota,Derek Hough,0.24999999578863,18,Social Media Personality,California,United States
19,11,Janel Parrish,Valentin Chmerkovskiy,0.2500000087228259,25,Actor/Actress,Hawaii,United States
19,11,Sadie Robertson,Mark Ballas,0.2499999954584157,17,TV Personality,Louisiana,United States
20,1,Charlotte McKinney,Keo Motsepe,0.0143692911560464,21,Model,Florida,United States
20,1,Chris Soules,Witney Carson,0.0288728796279268,33,TV Personality,Iowa,United States
20,1,Michael Sam,Peta Murgatroyd,0.0086345410206451,25,Athlete,Texas,United States
20,1,Nastia Liukin,Derek Hough,4.621411760219464e-18,25,Athlete,Unknown,Russia
20,1,Noah Galloway,Sharna Burgess,0.3027241050568398,33,Motivational Speaker,Alabama,United States
20,1,Patti LaBelle,Artem Chigvintsev,0.0098304914833446,70,Singer/Rapper,Pennsylvania,United States
20,1,Redfoo,Emma Slater,0.0,39,Singer/Rapper,California,United States
20,1,Riker Lynch,Allison Holker,0.3026378078565265,23,Actor/Actress,Colorado,United States
20,1,Robert Herjavec,Kym Johnson,0.0216305385272699,52,Entrepreneur,Unknown,Croatia
20,1,Rumer Willis,Valentin Chmerkovskiy,0.3026524185245131,26,Actor/Actress,Kentucky,United States
20,1,Suzanne Somers,Tony Dovolani,0.0086348530339832,68,Actor/Actress,California,United States
20,1,Willow Shields,Mark Ballas,1.3073712904097809e-05,14,Actor/Actress,New Mexico,United States
20,2,Charlotte McKinney,Keo Motsepe,0.0144112190666887,21,Model,Florida,United States
20,2,Chris Soules,Witney Carson,0.0288183200278164,33,TV Personality,Iowa,United States
20,2,Michael Sam,Peta Murgatroyd,0.0086455568565051,25,Athlete,Texas,United States
20,2,Nastia Liukin,Derek Hough,9.394716900430612e-19,25,Athlete,Unknown,Russia
20,2,Noah Galloway,Sharna Burgess,0.3025983659861755,33,Motivational Speaker,Alabama,United States
20,2,Patti LaBelle,Artem Chigvintsev,0.0098256227261172,70,Singer/Rapper,Pennsylvania,United States
20,2,Redfoo,Emma Slater,0.0,39,Singer/Rapper,California,United States
20,2,Riker Lynch,Allison Holker,0.3027382890016687,23,Actor/Actress,Colorado,United States
20,2,Robert Herjavec,Kym Johnson,0.0216049900346224,52,Entrepreneur,Unknown,Croatia
20,2,Rumer Willis,Valentin Chmerkovskiy,0.3027121031591954,26,Actor/Actress,Kentucky,United States
20,2,Suzanne Somers,Tony Dovolani,0.0086455331412103,68,Actor/Actress,California,United States
20,2,Willow Shields,Mark Ballas,0.0,14,Actor/Actress,New Mexico,United States
20,3,Charlotte McKinney,Keo Motsepe,0.0112062130379852,21,Model,Florida,United States
20,3,Chris Soules,Witney Carson,0.0286785183408445,33,TV Personality,Iowa,United States
20,3,Michael Sam,Peta Murgatroyd,0.0055872889503113,25,Athlete,Texas,United States
20,3,Nastia Liukin,Derek Hough,2.896563375362737e-18,25,Athlete,Unknown,Russia
20,3,Noah Galloway,Sharna Burgess,0.3039239648932432,33,Motivational Speaker,Alabama,United States
20,3,Patti LaBelle,Artem Chigvintsev,0.0112062130379852,70,Singer/Rapper,Pennsylvania,United States
20,3,Riker Lynch,Allison Holker,0.3039043451259663,23,Actor/Actress,Colorado,United States
20,3,Robert Herjavec,Kym Johnson,0.0228879651493544,52,Entrepreneur,Unknown,Croatia
20,3,Rumer Willis,Valentin Chmerkovskiy,0.3039078807992319,26,Actor/Actress,Kentucky,United States
20,3,Suzanne Somers,Tony Dovolani,0.0086976106650777,68,Actor/Actress,California,United States
20,3,Willow Shields,Mark Ballas,0.0,14,Actor/Actress,New Mexico,United States
20,4,Chris Soules,Witney Carson,0.0296888470151416,33,TV Personality,Iowa,United States
20,4,Michael Sam,Peta Murgatroyd,0.0036484893683886,25,Athlete,Texas,United States
20,4,Nastia Liukin,Derek Hough,0.0004539859554273,25,Athlete,Unknown,Russia
20,4,Noah Galloway,Sharna Burgess,0.3063572431641143,33,Motivational Speaker,Alabama,United States
20,4,Patti LaBelle,Artem Chigvintsev,0.0115695385110361,70,Singer/Rapper,Pennsylvania,United States
20,4,Riker Lynch,Allison Holker,0.3062959138377022,23,Actor/Actress,Colorado,United States
20,4,Robert Herjavec,Kym Johnson,0.0253258943656735,52,Entrepreneur,Unknown,Croatia
20,4,Rumer Willis,Valentin Chmerkovskiy,0.3063169820457792,26,Actor/Actress,Kentucky,United States
20,4,Suzanne Somers,Tony Dovolani,0.0098023355222347,68,Actor/Actress,California,United States
20,4,Willow Shields,Mark Ballas,0.0005407702145022,14,Actor/Actress,New Mexico,United States
20,5,Chris Soules,Witney Carson,0.0300020332835542,33,TV Personality,Iowa,United States
20,5,Nastia Liukin,Derek Hough,0.0001707645744991,25,Athlete,Unknown,Russia
20,5,Noah Galloway,Sharna Burgess,0.3079631663778331,33,Motivational Speaker,Alabama,United States
20,5,Patti LaBelle,Artem Chigvintsev,0.0110938631574098,70,Singer/Rapper,Pennsylvania,United States
20,5,Riker Lynch,Allison Holker,0.3079969563954635,23,Actor/Actress,Colorado,United States
20,5,Robert Herjavec,Kym Johnson,0.0270250055615722,52,Entrepreneur,Unknown,Croatia
20,5,Rumer Willis,Valentin Chmerkovskiy,0.3079589076806104,26,Actor/Actress,Kentucky,United States
20,5,Suzanne Somers,Tony Dovolani,0.0075602942528162,68,Actor/Actress,California,United States
20,5,Willow Shields,Mark Ballas,0.0002290087162411,14,Actor/Actress,New Mexico,United States
20,6,Chris Soules,Witney Carson,0.030683460663061,33,TV Personality,Iowa,United States
20,6,Nastia Liukin,Derek Hough,0.0003693199842187,25,Athlete,Unknown,Russia
20,6,Noah Galloway,Sharna Burgess,0.3100961526519918,33,Motivational Speaker,Alabama,United States
20,6,Patti LaBelle,Artem Chigvintsev,0.00915814537603,70,Singer/Rapper,Pennsylvania,United States
20,6,Riker Lynch,Allison Holker,0.3100874104756221,23,Actor/Actress,Colorado,United States
20,6,Robert Herjavec,Kym Johnson,0.0291464446104468,52,Entrepreneur,Unknown,Croatia
20,6,Rumer Willis,Valentin Chmerkovskiy,0.3101348431240835,26,Actor/Actress,Kentucky,United States
20,6,Willow Shields,Mark Ballas,0.0003242231145459,14,Actor/Actress,New Mexico,United States
20,7,Chris Soules,Witney Carson,0.031496062992126,33,TV Personality,Iowa,United States
20,7,Nastia Liukin,Derek Hough,1.981527700983029e-18,25,Athlete,Unknown,Russia
20,7,Noah Galloway,Sharna Burgess,0.3123332225673774,33,Motivational Speaker,Alabama,United States
20,7,Riker Lynch,Allison Holker,0.3123600844103967,23,Actor/Actress,Colorado,United States
20,7,Robert Herjavec,Kym Johnson,0.0314974657382425,52,Entrepreneur,Unknown,Croatia
20,7,Rumer Willis,Valentin Chmerkovskiy,0.3123131642918573,26,Actor/Actress,Kentucky,United States
20,7,Willow Shields,Mark Ballas,0.0,14,Actor/Actress,New Mexico,United States
20,8,Chris Soules,Witney Carson,0.0235756260115568,33,TV Personality,Iowa,United States
20,8,Nastia Liukin,Derek Hough,0.0012860415214796,25,Athlete,Unknown,Russia
20,8,Noah Galloway,Sharna Burgess,0.3171435324554829,33,Motivational Speaker,Alabama,United States
20,8,Riker Lynch,Allison Holker,0.3171695604411451,23,Actor/Actress,Colorado,United States
20,8,Robert Herjavec,Kym Johnson,0.0236370438087725,52,Entrepreneur,Unknown,Croatia
20,8,Rumer Willis,Valentin Chmerkovskiy,0.3171881957615627,26,Actor/Actress,Kentucky,United States
20,9,Nastia Liukin,Derek Hough,0.0104991217099758,25,Athlete,Unknown,Russia
20,9,Noah Galloway,Sharna Burgess,0.3299007302988406,33,Motivational Speaker,Alabama,United States
20,9,Riker Lynch,Allison Holker,0.3297945154277064,23,Actor/Actress,Colorado,United States
20,9,Rumer Willis,Valentin Chmerkovskiy,0.3298056325634773,26,Actor/Actress,Kentucky,United States
20,10,Noah Galloway,Sharna Burgess,0.3332912647236863,33,Motivational Speaker,Alabama,United States
20,10,Riker Lynch,Allison Holker,0.3333603309544989,23,Actor/Actress,Colorado,United States
20,10,Rumer Willis,Valentin Chmerkovskiy,0.3333484043218147,26,Actor/Actress,Kentucky,United States
21,1,Alek Skarlatos,Lindsay Arnold,0.2468126071315751,22,Military,California,United States
21,1,Alexa PenaVega,Mark Ballas,0.0,27,Actor/Actress,Florida,United States
21,1,Andy Grammer,Allison Holker,4.798304630675349e-06,31,Singer/Rapper,California,United States
21,1,Bindi Irwin,Derek Hough,0.2375689636620593,17,TV Personality,Unknown,Australia
21,1,Carlos PenaVega,Witney Carson,0.228325321691525,26,Actor/Actress,Missouri,United States
21,1,Chaka Khan,Keo Motsepe,0.0129339324031773,62,Singer/Rapper,Illinois,United States
21,1,Gary Busey,Anna Trebunskaya,0.0073968666558509,71,Actor/Actress,Texas,United States
21,1,Hayes Grier,Emma Slater,0.0,15,Social Media Personality,North Carolina,United States
21,1,Kim Zolciak-Biermann,Tony Dovolani,6.400855266953601e-07,37,TV Personality,Florida,United States
21,1,Nick Carter,Sharna Burgess,0.2375689645699348,35,Singer/Rapper,New York,United States
21,1,Paula Deen,Louis van Amstel,1.4445846257149273e-05,68,TV Personality,Georgia,United States
21,1,Tamar Braxton,Valentin Chmerkovskiy,0.0293728714326736,38,Singer/Rapper,Maryland,United States
21,1,Victor Espinoza,Karina Smirnoff,5.88216789206547e-07,43,Athlete,Unknown,Mexico
21,2,Alek Skarlatos,Lindsay Arnold,0.2468038493018279,22,Military,California,United States
21,2,Alexa PenaVega,Mark Ballas,0.0,27,Actor/Actress,Florida,United States
21,2,Andy Grammer,Allison Holker,0.0,31,Singer/Rapper,California,United States
21,2,Bindi Irwin,Derek Hough,0.2375734175856982,17,TV Personality,Unknown,Australia
21,2,Carlos PenaVega,Witney Carson,0.2283429873973152,26,Actor/Actress,Missouri,United States
21,2,Chaka Khan,Keo Motsepe,0.0129390018484288,62,Singer/Rapper,Illinois,United States
21,2,Gary Busey,Anna Trebunskaya,0.0073928723869528,71,Actor/Actress,Texas,United States
21,2,Hayes Grier,Emma Slater,0.0,15,Social Media Personality,North Carolina,United States
21,2,Kim Zolciak-Biermann,Tony Dovolani,0.0,37,TV Personality,Florida,United States
21,2,Nick Carter,Sharna Burgess,0.2375734185207344,35,Singer/Rapper,New York,United States
21,2,Paula Deen,Louis van Amstel,0.0,68,TV Personality,Georgia,United States
21,2,Tamar Braxton,Valentin Chmerkovskiy,0.0293744529590426,38,Singer/Rapper,Maryland,United States
21,2,Victor Espinoza,Karina Smirnoff,2.2463238076320223e-18,43,Athlete,Unknown,Mexico
21,3,Alek Skarlatos,Lindsay Arnold,0.2483719444730176,22,Military,California,United States
21,3,Alexa PenaVega,Mark Ballas,0.0013552265799857,27,Actor/Actress,Florida,United States
21,3,Andy Grammer,Allison Holker,0.0011237572473317,31,Singer/Rapper,California,United States
21,3,Bindi Irwin,Derek Hough,0.2391302647440458,17,TV Personality,Unknown,Australia
21,3,Carlos PenaVega,Witney Carson,0.2298885865570792,26,Actor/Actress,Missouri,United States
21,3,Gary Busey,Anna Trebunskaya,0.0079594691752784,71,Actor/Actress,Texas,United States
21,3,Hayes Grier,Emma Slater,0.000895671348504,15,Social Media Personality,North Carolina,United States
21,3,Nick Carter,Sharna Burgess,0.2391302656477984,35,Singer/Rapper,New York,United States
21,3,Paula Deen,Louis van Amstel,0.0012273413946881,68,TV Personality,Georgia,United States
21,3,Tamar Braxton,Valentin Chmerkovskiy,0.0309174728322704,38,Singer/Rapper,Maryland,United States
21,4,Alek Skarlatos,Lindsay Arnold,0.2486273859805567,22,Military,California,United States
21,4,Alexa PenaVega,Mark Ballas,0.0013889288969146,27,Actor/Actress,Florida,United States
21,4,Andy Grammer,Allison Holker,0.0009449554092913,31,Singer/Rapper,California,United States
21,4,Bindi Irwin,Derek Hough,0.2393983062716881,17,TV Personality,Unknown,Australia
21,4,Carlos PenaVega,Witney Carson,0.230169228073907,26,Actor/Actress,Missouri,United States
21,4,Gary Busey,Anna Trebunskaya,0.0072456514490875,71,Actor/Actress,Texas,United States
21,4,Hayes Grier,Emma Slater,0.0004814536657034,15,Social Media Personality,North Carolina,United States
21,4,Nick Carter,Sharna Burgess,0.2393983072047911,35,Singer/Rapper,New York,United States
21,4,Paula Deen,Louis van Amstel,0.001159188879607,68,TV Personality,Georgia,United States
21,4,Tamar Braxton,Valentin Chmerkovskiy,0.0311865941684527,38,Singer/Rapper,Maryland,United States
21,5,Alek Skarlatos,Lindsay Arnold,0.2496141260489739,22,Military,California,United States
21,5,Alexa PenaVega,Mark Ballas,0.0021452193338479,27,Actor/Actress,Florida,United States
21,5,Andy Grammer,Allison Holker,0.0015037314679498,31,Singer/Rapper,California,United States
21,5,Bindi Irwin,Derek Hough,0.2403952155308545,17,TV Personality,Unknown,Australia
21,5,Carlos PenaVega,Witney Carson,0.2311763064984257,26,Actor/Actress,Missouri,United States
21,5,Hayes Grier,Emma Slater,0.000806694012454,15,Social Media Personality,North Carolina,United States
21,5,Nick Carter,Sharna Burgess,0.2403952164295213,35,Singer/Rapper,New York,United States
21,5,Paula Deen,Louis van Amstel,0.0017654258964226,68,TV Personality,Georgia,United States
21,5,Tamar Braxton,Valentin Chmerkovskiy,0.03219806478155,38,Singer/Rapper,Maryland,United States
21,6,Alek Skarlatos,Lindsay Arnold,0.2498142472048632,22,Military,California,United States
21,6,Alexa PenaVega,Mark Ballas,0.0021141611965716,27,Actor/Actress,Florida,United States
21,6,Andy Grammer,Allison Holker,0.0012501187787246,31,Singer/Rapper,California,United States
21,6,Bindi Irwin,Derek Hough,0.2405864445970474,17,TV Personality,Unknown,Australia
21,6,Carlos PenaVega,Witney Carson,0.2313586434474954,26,Actor/Actress,Missouri,United States
21,6,Hayes Grier,Emma Slater,0.000323915700998,15,Social Media Personality,North Carolina,United States
21,6,Nick Carter,Sharna Burgess,0.2405864455346695,35,Singer/Rapper,New York,United States
21,6,Paula Deen,Louis van Amstel,0.0015748102738786,68,TV Personality,Georgia,United States
21,6,Tamar Braxton,Valentin Chmerkovskiy,0.0323912132657514,38,Singer/Rapper,Maryland,United States
21,7,Alek Skarlatos,Lindsay Arnold,0.2501697001734432,22,Military,California,United States
