season,week,celebrity_name,ballroom_partner,method,estimated_vote_percent,lower_bound,upper_bound,uncertainty_range,relative_uncertainty,judge_percent,combined_score,eliminated
21,2,Andy Grammer,Allison Holker,percentage,0.0,0.0,0.0010597564987133335,0.0010597564987133335,0.0,0.0813308687615526,0.0406654343807763,False
21,3,Andy Grammer,Allison Holker,percentage,0.0011237572473317,6.400074861836655e-05,0.0021835137460450337,0.002119512997426667,1.8860950640890943,0.0950819672131147,0.0481028622302232,False
21,4,Andy Grammer,Allison Holker,percentage,0.0009449554092913,0.0,0.0020047119080046335,0.0020047119080046335,2.121488366851228,0.097457627118644,0.0492012912639677,False
21,5,Andy Grammer,Allison Holker,percentage,0.0015037314679498,0.00044397496923646645,0.0025634879666631334,0.002119512997426667,1.4095023231218462,0.1196013289036544,0.0605525301858021,False
21,6,Andy Grammer,Allison Holker,percentage,0.0012501187787246,0.00019036228001126647,0.002309875277437933,0.002119512997426667,1.695449291297778,0.1277955271565495,0.064522822967637,False
21,7,Andy Grammer,Allison Holker,percentage,0.0011804924193699,0.00012073592065656646,0.0022402489180832334,0.002119512997426667,1.7954482067389972,0.1266968325791855,0.0639386624992777,False
21,8,Andy Grammer,Allison Holker,percentage,0.0010407406258675,0.0,0.0021004971245808333,0.0021004971245808333,2.0182714812636267,0.1237106918887378,0.0623757162573026,True
21,1,Bindi Irwin,Derek Hough,percentage,0.2375689636620593,0.22931164634464435,0.24582628097947423,0.016514634634829883,0.06951511839030401,0.096,0.1667844818310296,False
21,2,Bindi Irwin,Derek Hough,percentage,0.2375734175856982,0.22931610026828325,0.24583073490311314,0.016514634634829883,0.06951381515094245,0.088724584103512,0.1631490008446051,False
21,3,Bindi Irwin,Derek Hough,percentage,0.2391302647440458,0.23087294742663086,0.24738758206146075,0.016514634634829883,0.06906124848942229,0.1049180327868852,0.1720241487654655,False
21,4,Bindi Irwin,Derek Hough,percentage,0.2393983062716881,0.23114098895427315,0.24765562358910304,0.016514634634829883,0.06898392428928787,0.1186440677966101,0.1790211870341491,False
21,5,Bindi Irwin,Derek Hough,percentage,0.2403952155308545,0.23213789821343955,0.24865253284826944,0.016514634634829883,0.06869785073867349,0.1229235880398671,0.1816594017853608,False
21,6,Bindi Irwin,Derek Hough,percentage,0.2405864445970474,0.23232912727963245,0.24884376191446234,0.016514634634829883,0.0686432465573439,0.1277955271565495,0.1841909858767985,False
21,7,Bindi Irwin,Derek Hough,percentage,0.2409530212869597,0.23269570396954475,0.24921033860437464,0.016514634634829883,0.06853881535339623,0.1312217194570135,0.1860873703719867,False
21,8,Bindi Irwin,Derek Hough,percentage,0.2412208308435127,0.23296351352609776,0.24947814816092764,0.016514634634829883,0.06846272180176442,0.1443303432897215,0.1927755870666171,False
21,9,Bindi Irwin,Derek Hough,percentage,0.2416413367989579,0.23338401948154297,0.24989865411637285,0.016514634634829883,0.0683435824913095,0.182370820668693,0.2120060787338255,False
21,10,Bindi Irwin,Derek Hough,percentage,0.2499999994106727,0.24174268209325775,0.2582573167280876,0.016514634634829856,0.06605853869503983,0.2658227848101265,0.2579113921103996,False
21,11,Bindi Irwin,Derek Hough,percentage,0.2499999994025037,0.24174268208508876,0.25825731671991864,0.016514634634829883,0.06605853869719847,0.2542375035911047,0.2521187514968043,False
21,1,Carlos PenaVega,Witney Carson,percentage,0.228325321691525,0.22004545256562189,0.23660519081742812,0.016559738251806233,0.07252694589073648,0.092,0.1601626608457625,False
21,2,Carlos PenaVega,Witney Carson,percentage,0.2283429873973152,0.2200631182714121,0.23662285652321832,0.016559738251806233,0.07252133485926766,0.0831792975970425,0.1557611424971788,False
21,3,Carlos PenaVega,Witney Carson,percentage,0.2298885865570792,0.22160871743117608,0.2381684556829823,0.016559738251806233,0.07203375556748053,0.101639344262295,0.1657639654096871,False
21,4,Carlos PenaVega,Witney Carson,percentage,0.230169228073907,0.22188935894800388,0.2384490971998101,0.016559738251806233,0.0719459260057514,0.1059322033898305,0.1680507157318687,False
21,5,Carlos PenaVega,Witney Carson,percentage,0.2311763064984257,0.22289643737252257,0.2394561756243288,0.016559738251806233,0.07163250638715003,0.1295681063122923,0.180372206405359,False
21,6,Carlos PenaVega,Witney Carson,percentage,0.2313586434474954,0.2230787743215923,0.23963851257339852,0.016559738251806233,0.07157605181742131,0.121405750798722,0.1763821971231087,False
21,7,Carlos PenaVega,Witney Carson,percentage,0.231736344032642,0.2234564749067389,0.24001621315854513,0.016559738251806233,0.07145939201264716,0.1266968325791855,0.1792165883059137,False
21,8,Carlos PenaVega,Witney Carson,percentage,0.2320151848878475,0.2237353157619444,0.24029505401375062,0.016559738251806233,0.07137351057350384,0.149483967476188,0.1907495761820177,False
21,9,Carlos PenaVega,Witney Carson,percentage,0.2324523998847855,0.22417253075888238,0.24073226901068862,0.016559738251806233,0.07123926558733758,0.1641337386018237,0.1982930692433046,False
21,10,Carlos PenaVega,Witney Carson,percentage,0.2408073192071457,0.2325274500812426,0.24908718833304883,0.016559738251806233,0.06876758690860772,0.2658227848101265,0.2533150520086361,False
21,11,Carlos PenaVega,Witney Carson,percentage,0.2407885226838821,0.23250865355797898,0.2490683918097852,0.016559738251806233,0.0687729550695678,0.2542375035911047,0.2475130131374934,True
21,1,Chaka Khan,Keo Motsepe,percentage,0.0129339324031773,0.012928862957925799,0.0129390018484288,1.0138890503001013e-05,0.0007838985226573732,0.052,0.0324669662015886,False
21,2,Chaka Khan,Keo Motsepe,percentage,0.0129390018484288,0.0129339324031773,0.0129440712936803,1.0138890503001013e-05,0.0007835913945890805,0.055452865064695,0.0341959334565619,True
21,1,Gary Busey,Anna Trebunskaya,percentage,0.0073968666558509,0.006851054128714094,0.007942679182987706,0.0010916250542736122,0.14757938801156298,0.06,0.0336984333279254,False
21,2,Gary Busey,Anna Trebunskaya,percentage,0.0073928723869528,0.0068470598598159935,0.007938684914089606,0.0010916250542736122,0.1476591231576174,0.0609981515711645,0.0341955119790586,False
21,3,Gary Busey,Anna Trebunskaya,percentage,0.0079594691752784,0.007413656648141594,0.008505281702415206,0.0010916250542736122,0.13714797183512306,0.081967213114754,0.0449633411450162,False
21,4,Gary Busey,Anna Trebunskaya,percentage,0.0072456514490875,0.006699838921950694,0.0077914639762243065,0.0010916250542736122,0.1506593384934475,0.0677966101694915,0.0375211308092895,True
21,1,Hayes Grier,Emma Slater,percentage,0.0,0.0,0.0007136669543105601,0.0007136669543105601,0.0,0.084,0.042,False
21,2,Hayes Grier,Emma Slater,percentage,0.0,0.0,0.0007136669543105601,0.0007136669543105601,0.0,0.0831792975970425,0.0415896487985212,False
21,3,Hayes Grier,Emma Slater,percentage,0.000895671348504,0.00018200439419343987,0.00160933830281456,0.00142733390862112,1.5935911213472802,0.0983606557377049,0.0496281635431045,False
21,4,Hayes Grier,Emma Slater,percentage,0.0004814536657034,0.0,0.0011951206200139601,0.0011951206200139601,2.4823170019235357,0.1144067796610169,0.0574441166633602,False
21,5,Hayes Grier,Emma Slater,percentage,0.000806694012454,9.302705814343991e-05,0.00152036096676456,0.00142733390862112,1.7693622198571985,0.0996677740863787,0.0502372340494164,False
21,6,Hayes Grier,Emma Slater,percentage,0.000323915700998,0.0,0.00103758265530856,0.00103758265530856,3.203249030879693,0.1022364217252396,0.0512801687131188,False
21,7,Hayes Grier,Emma Slater,percentage,0.0,0.0,0.0007136669543105601,0.0007136669543105601,0.0,0.1266968325791855,0.0633484162895927,True
21,1,Kim Zolciak-Biermann,Tony Dovolani,percentage,6.400855266953601e-07,0.0,1.2801710533907202e-06,1.2801710533907202e-06,2.0,0.048,0.0240003200427633,False
21,2,Kim Zolciak-Biermann,Tony Dovolani,percentage,0.0,0.0,6.400855266953601e-07,6.400855266953601e-07,0.0,0.0683918669131238,0.0341959334565619,False
21,1,Nick Carter,Sharna Burgess,percentage,0.2375689645699348,0.2293116472630808,0.2458262818767888,0.016514634613708,0.0695151180357419,0.096,0.1667844822849674,False
21,2,Nick Carter,Sharna Burgess,percentage,0.2375734185207344,0.2293161012138804,0.2458307358275884,0.016514634613708,0.06951381478844475,0.0831792975970425,0.1603763580588885,False
21,3,Nick Carter,Sharna Burgess,percentage,0.2391302656477984,0.2308729483409444,0.2473875829546524,0.016514634613708,0.06906124814008897,0.1180327868852459,0.1785815262665221,False
21,4,Nick Carter,Sharna Burgess,percentage,0.2393983072047911,0.2311409898979371,0.2476556245116451,0.016514634613708,0.06898392393218014,0.1144067796610169,0.176902543432904,False
21,5,Nick Carter,Sharna Burgess,percentage,0.2403952164295213,0.2321378991226673,0.2486525337363753,0.016514634613708,0.06869785039399791,0.1162790697674418,0.1783371430984816,False
21,6,Nick Carter,Sharna Burgess,percentage,0.2405864455346695,0.2323291282278155,0.2488437628415235,0.016514634613708,0.06864324620203166,0.1246006389776357,0.1825935422561526,False
21,7,Nick Carter,Sharna Burgess,percentage,0.2409530222182375,0.2326957049113835,0.2492103395250915,0.016514634613708,0.06853881500083557,0.1221719457013574,0.1815624839597975,False
21,8,Nick Carter,Sharna Burgess,percentage,0.2412208317738166,0.2329635144669626,0.2494781490806706,0.016514634613708,0.06846272145016535,0.1701036188771717,0.2056622253254942,False
21,9,Nick Carter,Sharna Burgess,percentage,0.2416413376893905,0.2333840203825365,0.2498986549962445,0.016514634613708,0.06834358215205781,0.1671732522796352,0.2044072949845129,False
21,10,Nick Carter,Sharna Burgess,percentage,0.2500000003156646,0.2417426830088106,0.25825731762251863,0.01651463461370803,0.06605853837142274,0.2278481012658227,0.2389240507907437,False
21,11,Nick Carter,Sharna Burgess,percentage,0.2500000003091769,0.2417426830023229,0.25825731761603093,0.01651463461370803,0.06605853837313702,0.2542375035911047,0.2521187519501409,False
21,1,Paula Deen,Louis van Amstel,percentage,1.4445846257149273e-05,0.0,0.0014176479002652655,0.0014176479002652655,98.13533074005058,0.06,0.0300072229231285,False
21,2,Paula Deen,Louis van Amstel,percentage,0.0,0.0,0.0014032020540081162,0.0014032020540081162,0.0,0.0683918669131238,0.0341959334565619,False
21,3,Paula Deen,Louis van Amstel,percentage,0.0012273413946881,0.0,0.0026305434486962164,0.0026305434486962164,2.1432858535376846,0.0655737704918032,0.0334005559432457,False
21,4,Paula Deen,Louis van Amstel,percentage,0.001159188879607,0.0,0.002562390933615116,0.002562390933615116,2.210503377571948,0.0762711864406779,0.0387151876601425,False
21,5,Paula Deen,Louis van Amstel,percentage,0.0017654258964226,0.0003622238424144837,0.003168627950430716,0.0028064041080162324,1.5896470725296576,0.0863787375415282,0.0440720817189754,False
21,6,Paula Deen,Louis van Amstel,percentage,0.0015748102738786,0.00017160821987048376,0.0029780123278867164,0.0028064041080162324,1.78205854671264,0.0766773162939297,0.0391260632839041,True
21,1,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0293728714326736,0.026527600151123536,0.032218142714223665,0.005690542563100129,0.19373463626610646,0.092,0.0606864357163368,False
21,2,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0293744529590426,0.026529181677492533,0.03221972424059267,0.005690542563100136,0.19372420555489409,0.0905730129390018,0.0599737329490222,False
21,3,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0309174728322704,0.028072201550720335,0.033762744113820464,0.005690542563100129,0.18405587655794986,0.1081967213114754,0.0695570970718729,False
21,4,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0311865941684527,0.028341322886902637,0.034031865450002766,0.005690542563100129,0.18246758630849433,0.1144067796610169,0.0727966869147348,False
21,5,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.03219806478155,0.029352793499999932,0.03504333606310006,0.005690542563100129,0.17673554611769401,0.0963455149501661,0.064271789865858,False
21,6,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0323912132657514,0.029545941984201338,0.035236484547301467,0.005690542563100129,0.1756816738049445,0.1277955271565495,0.0800933702111504,False
21,7,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0327449764304334,0.029899705148883335,0.035590247711983464,0.005690542563100129,0.17378368175618233,0.1221719457013574,0.0774584610658954,False
21,8,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.0330180333148955,0.030172762033345436,0.035863304596445565,0.005690542563100129,0.17234650255601205,0.1443303432897215,0.0886741883023085,False
21,9,Tamar Braxton,Valentin Chmerkovskiy,percentage,0.033434650455927,0.030589379174376936,0.036279921737477065,0.005690542563100129,0.17019895484181322,0.1489361702127659,0.0911854103343465,False
21,1,Victor Espinoza,Karina Smirnoff,percentage,5.88216789206547e-07,2.2463313761184045e-18,1.1764335784108477e-06,1.1764335784086014e-06,1.9999999999923623,0.06,0.0300002941083946,False
21,2,Victor Espinoza,Karina Smirnoff,percentage,2.2463238076320223e-18,0.0,5.88216789206547e-07,5.88216789206547e-07,261857523482.6095,0.0683918669131238,0.0341959334565619,True
22,1,Antonio Brown,Sharna Burgess,percentage,0.0144922018892924,0.010907432309938396,0.018076971468646404,0.007169539158708008,0.49471703564971997,0.0886075949367088,0.0515498984130006,False
22,2,Antonio Brown,Sharna Burgess,percentage,0.0144755559456985,0.010890786366344496,0.018060325525052504,0.007169539158708008,0.4952859279189536,0.0805084745762711,0.0474920152609848,False
22,3,Antonio Brown,Sharna Burgess,percentage,0.0144933963875326,0.010908626808178598,0.018078165966886602,0.007169539158708004,0.4946762626926654,0.0843881856540084,0.0494407910207705,False
22,4,Antonio Brown,Sharna Burgess,percentage,0.0145210403658957,0.010936270786541698,0.018105809945249702,0.007169539158708004,0.49373453816342766,0.109717868338558,0.0621194543522268,False
22,5,Antonio Brown,Sharna Burgess,percentage,0.0149415439698407,0.011356774390486699,0.018526313549194703,0.007169539158708004,0.4798392437340893,0.0942028985507246,0.0545722212602827,False
22,6,Antonio Brown,Sharna Burgess,percentage,0.015353011642405,0.011768242063050997,0.018937781221759004,0.007169539158708008,0.46697933445876827,0.118942731277533,0.067147871459969,False
22,7,Antonio Brown,Sharna Burgess,percentage,0.0170624017443715,0.013477632165017496,0.020647171323725504,0.007169539158708008,0.4201951909304372,0.1214953271028037,0.0692788644235876,False
22,8,Antonio Brown,Sharna Burgess,percentage,0.0177514792899408,0.014166709710586797,0.021336248869294805,0.007169539158708008,0.40388403927388505,0.1597633136094674,0.0887573964497041,False
22,9,Antonio Brown,Sharna Burgess,percentage,0.0109955716924849,0.007410802113130897,0.014580341271838902,0.007169539158708005,0.6520387806309463,0.1916376306620209,0.1013166011772529,True
22,1,Doug Flutie,Karina Smirnoff,percentage,0.0125092473899934,0.010540826091288626,0.014477668688698174,0.003936842597409548,0.31471458471264796,0.0632911392405063,0.0379001933152499,False
22,2,Doug Flutie,Karina Smirnoff,percentage,0.0125191506475444,0.010550729348839626,0.014487571946249174,0.003936842597409548,0.31446563015692686,0.0847457627118644,0.0486324566797044,False
22,3,Doug Flutie,Karina Smirnoff,percentage,0.0125392029771101,0.010570781678405326,0.014507624275814875,0.003936842597409548,0.3139627458456589,0.0843881856540084,0.0484636943155592,False
22,4,Doug Flutie,Karina Smirnoff,percentage,0.012539184952978,0.010570763654273226,0.014507606251682775,0.003936842597409548,0.31396319714341286,0.0752351097178683,0.0438871473354232,False
22,5,Doug Flutie,Karina Smirnoff,percentage,0.0112359786904503,0.009267557391745526,0.013204399989155074,0.003936842597409548,0.3503782541662842,0.1014492753623188,0.0563426270263845,False
22,6,Doug Flutie,Karina Smirnoff,percentage,0.0099502981031794,0.007981876804474626,0.011918719401884175,0.003936842597409548,0.3956507188615401,0.092511013215859,0.0512306556595192,True
22,1,Geraldo Rivera,Edyta Sliwinska,percentage,2.619343510265517e-18,1.7679789452545542e-18,3.47070807527648e-18,1.7027291300219255e-18,0.6500594990113854,0.0548523206751054,0.0274261603375527,False
22,2,Geraldo Rivera,Edyta Sliwinska,percentage,3.47070807527648e-18,2.619343510265517e-18,4.3220726402874425e-18,1.7027291300219255e-18,0.4905999274762642,0.0550847457627118,0.0275423728813559,True
22,1,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3144094649749628,0.30306183601463527,0.32575709393529034,0.022695257920655076,0.07218376177848958,0.0970464135021097,0.2057279392385362,False
22,2,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3144115124788926,0.30306388351856506,0.32575914143922013,0.022695257920655076,0.07218329170493933,0.0889830508474576,0.2016972816631751,False
22,3,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3144110128110773,0.30306338385074977,0.32575864177140484,0.022695257920655076,0.07218340641996583,0.0886075949367088,0.2015093038738931,False
22,4,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3144095794244552,0.30306195046412765,0.3257572083847827,0.022695257920655076,0.07218373550258886,0.1128526645768025,0.2136311220006289,False
22,5,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3148067175556653,0.30345908859533777,0.32615434651599284,0.022695257920655076,0.07209267355180252,0.1159420289855072,0.2153743732705862,False
22,6,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3152102778062904,0.30386264884596287,0.32655790676661794,0.022695257920655076,0.07200037409504216,0.105726872246696,0.2104685750264932,False
22,7,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3168890793151621,0.30554145035483454,0.3282367082754896,0.022695257920655076,0.07161893357039137,0.1285046728971962,0.2226968761061791,False
22,8,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3175542106734709,0.30620658171314336,0.32890183963379843,0.022695257920655076,0.07146892454212096,0.1775147928994082,0.2475345017864396,False
22,9,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3220601241111147,0.31071249515078714,0.3334077530714422,0.022695257920655076,0.07046900942267828,0.1951219512195122,0.2585910376653134,False
22,10,Ginger Zee,Valentin Chmerkovskiy,percentage,0.3333333245297585,0.32198569556943096,0.34468095349008604,0.022695257920655076,0.06808577556015989,0.3256704628527027,0.3295018936912306,False
22,1,Jodie Sweetin,Keo Motsepe,percentage,0.0031155524838628,0.0010775312110447698,0.00515357375668083,0.00407604254563606,1.3082888401810526,0.0843881856540084,0.0437518690689356,False
22,2,Jodie Sweetin,Keo Motsepe,percentage,0.0031309606791287,0.0010929394063106698,0.005168981951946729,0.004076042545636059,1.3018504425198856,0.0889830508474576,0.0460570057632931,False
22,3,Jodie Sweetin,Keo Motsepe,percentage,0.0031327982161631,0.00109477694334507,0.00517081948898113,0.00407604254563606,1.3010868445361286,0.0970464135021097,0.0500896058591364,False
22,4,Jodie Sweetin,Keo Motsepe,percentage,0.0031350748513393,0.0010970535785212701,0.0051730961241573305,0.004076042545636061,1.300142018585228,0.0846394984326018,0.0438872866419706,False
22,5,Jodie Sweetin,Keo Motsepe,percentage,0.0024445432497708,0.00040652197695276995,0.0044825645225888295,0.004076042545636059,1.6674045533938613,0.1268115942028985,0.0646280687263346,False
22,6,Jodie Sweetin,Keo Motsepe,percentage,0.0017516827953044,0.0,0.00378970406812243,0.00378970406812243,2.1634647998377305,0.1101321585903083,0.0559419206928063,False
22,7,Jodie Sweetin,Keo Motsepe,percentage,0.0023364485981308,0.0002984273253127702,0.00437446987094883,0.00407604254563606,1.7445462095322641,0.1191588785046729,0.0607476635514018,False
22,8,Jodie Sweetin,Keo Motsepe,percentage,2.9718580952142024e-19,0.0,0.0020380212728180304,0.0020380212728180304,6857734143161153.0,0.1775147928994082,0.0887573964497041,True
22,1,Kim Fields,Sasha Farber,percentage,1.7650448500801123e-05,5.2977077698816485e-06,3.0003189231720595e-05,2.4705481461838945e-05,1.3997084244469826,0.0843881856540084,0.0422029180512546,False
22,2,Kim Fields,Sasha Farber,percentage,3.937009138837988e-18,0.0,1.2352740730923411e-05,1.2352740730923411e-05,3137595137655.5186,0.0805084745762711,0.0402542372881355,False
22,3,Kim Fields,Sasha Farber,percentage,5.031375706690544e-18,0.0,1.2352740730924506e-05,1.2352740730924506e-05,2455141784482.1787,0.0928270042194092,0.0464135021097046,False
22,4,Kim Fields,Sasha Farber,percentage,7.357408702719653e-18,0.0,1.2352740730926832e-05,1.2352740730926832e-05,1678952635370.2036,0.1003134796238244,0.0501567398119122,False
22,5,Kim Fields,Sasha Farber,percentage,1.6690784225645988e-17,0.0,1.2352740730936166e-05,1.2352740730936166e-05,740093488953.9664,0.1014492753623188,0.0507246376811594,False
22,6,Kim Fields,Sasha Farber,percentage,3.8393147559119226e-18,0.0,1.2352740730923313e-05,1.2352740730923313e-05,3217433713113.022,0.105726872246696,0.052863436123348,False
22,7,Kim Fields,Sasha Farber,percentage,4.5729391650466595e-18,0.0,1.2352740730924047e-05,1.2352740730924047e-05,2701269421063.4673,0.1214953271028037,0.0607476635514018,True
22,1,Marla Maples,Tony Dovolani,percentage,3.530433324155924e-18,0.0,1.0764173708068277e-05,1.0764173708068277e-05,3048966718736.102,0.0886075949367088,0.0443037974683544,False
22,2,Marla Maples,Tony Dovolani,percentage,1.2429397175912451e-05,1.665223467847705e-06,2.3193570883977196e-05,2.152834741612949e-05,1.732050807568556,0.0847457627118644,0.0423790960545201,False
22,3,Marla Maples,Tony Dovolani,percentage,2.932428063394388e-18,0.0,1.0764173708067679e-05,1.0764173708067679e-05,3670737516953.0234,0.0886075949367088,0.0443037974683544,False
22,4,Marla Maples,Tony Dovolani,percentage,4.496119114215066e-19,0.0,1.0764173708065195e-05,1.0764173708065195e-05,23941033221368.31,0.0877742946708464,0.0438871473354232,True
22,1,Mischa Barton,Artem Chigvintsev,percentage,2.8477951282555708e-06,1.6286813276914634e-07,5.532722123741995e-06,5.369853990972849e-06,1.8856180831597167,0.0675105485232067,0.0337566981591675,False
22,2,Mischa Barton,Artem Chigvintsev,percentage,6.880025114073055e-18,0.0,2.6849269954933045e-06,2.6849269954933045e-06,390249592258.2172,0.0635593220338983,0.0317796610169491,False
22,3,Mischa Barton,Artem Chigvintsev,percentage,6.4399120886356404e-18,0.0,2.6849269954928644e-06,2.6849269954928644e-06,416919821037.7578,0.0759493670886076,0.0379746835443038,True
22,1,Nyle DiMarco,Peta Murgatroyd,percentage,0.3144086384312458,0.30306102579552774,0.3257562510669638,0.02269522527143608,0.07218384769793476,0.0970464135021097,0.2057275259666777,False
22,2,Nyle DiMarco,Peta Murgatroyd,percentage,0.3144139122305753,0.30306629959485726,0.32576152486629334,0.02269522527143608,0.0721826369273143,0.0847457627118644,0.1995798374712198,False
22,3,Nyle DiMarco,Peta Murgatroyd,percentage,0.3144072766659496,0.30305966403023155,0.3257548893016676,0.02269522527143608,0.07218416034164893,0.1054852320675105,0.20994625436673,False
22,4,Nyle DiMarco,Peta Murgatroyd,percentage,0.3144142866582662,0.30306667402254817,0.32576189929398425,0.02269522527143608,0.07218255096691359,0.1065830721003134,0.2104986793792898,False
22,5,Nyle DiMarco,Peta Murgatroyd,percentage,0.3148015020809178,0.30345388944519974,0.3261491147166358,0.02269522527143608,0.07209376423369929,0.1340579710144927,0.2244297365477052,False
22,6,Nyle DiMarco,Peta Murgatroyd,percentage,0.3152154920432192,0.30386787940750115,0.32656310467893723,0.02269522527143608,0.07199907950058602,0.1101321585903083,0.2126738253167637,False
22,7,Nyle DiMarco,Peta Murgatroyd,percentage,0.3168843776754226,0.30553676503970456,0.32823199031114064,0.02269522527143608,0.07161989315447503,0.1308411214953271,0.2238627495853749,False
22,8,Nyle DiMarco,Peta Murgatroyd,percentage,0.3175579414221974,0.30621032878647936,0.32890555405791544,0.02269522527143608,0.07146798209421092,0.1715976331360946,0.244577787279146,False
22,9,Nyle DiMarco,Peta Murgatroyd,percentage,0.3220577299373393,0.31071011730162124,0.3334053425730573,0.02269522527143608,0.07046943191163817,0.1986062717770035,0.2603320008571714,False
22,10,Nyle DiMarco,Peta Murgatroyd,percentage,0.3333341498235407,0.32198653718782266,0.34468176245925874,0.02269522527143608,0.06808550904085406,0.3333325670462853,0.333333358434913,False
22,1,Paige VanZant,Mark Ballas,percentage,0.3144102595332724,0.3030626106685192,0.3257579083980256,0.022695297729506403,0.07218370597446958,0.0886075949367088,0.2015089272349906,False
22,2,Paige VanZant,Mark Ballas,percentage,0.3144092072368114,0.3030615583720582,0.32575685610156463,0.022695297729506403,0.07218394756618059,0.1016949152542373,0.2080520612455243,False
22,3,Paige VanZant,Mark Ballas,percentage,0.3144146061239791,0.3030669572592259,0.3257622549887323,0.022695297729506403,0.0721827080786357,0.0970464135021097,0.2057305098130444,False
22,4,Paige VanZant,Mark Ballas,percentage,0.3144050488854225,0.3030574000206693,0.3257526977501757,0.022695297729506403,0.07218490227800753,0.1128526645768025,0.2136288567311124,False
22,5,Paige VanZant,Mark Ballas,percentage,0.3148117450701312,0.303464096205378,0.3261593939348844,0.022695297729506403,0.07209164869134894,0.1123188405797101,0.2135652928249207,False
22,6,Paige VanZant,Mark Ballas,percentage,0.3152052459820815,0.3038575971173283,0.3265528948468347,0.022695297729506403,0.07200164977836875,0.1233480176211453,0.2192766318016134,False
22,7,Paige VanZant,Mark Ballas,percentage,0.3168936235774049,0.3055459747126517,0.3282412724421581,0.022695297729506403,0.07161803217527606,0.1285046728971962,0.2226991482373006,False
22,8,Paige VanZant,Mark Ballas,percentage,0.3175506019404901,0.3062029530757369,0.3288982508052433,0.022695297729506403,0.07146986209700074,0.165680473372781,0.2416155376566356,False
22,9,Paige VanZant,Mark Ballas,percentage,0.3220624430917856,0.3107147942270324,0.3334100919565388,0.022695297729506403,0.07046862562313233,0.205574912891986,0.2638186779918858,False
22,10,Paige VanZant,Mark Ballas,percentage,0.3333325256467007,0.3219848767819475,0.3446801745114539,0.022695297729506403,0.06808605816511636,0.340996970101012,0.3371647478738563,False
22,1,Von Miller,Witney Carson,percentage,1.2387945246303009e-05,0.0,0.0006891630786351816,0.0006891630786351816,55.631750458442795,0.0886075949367088,0.0443099914409775,False
22,2,Von Miller,Witney Carson,percentage,9.549974645329927e-06,0.0,0.0006863251080342085,0.0006863251080342085,71.86669426078856,0.0847457627118644,0.0423776563432548,False
22,3,Von Miller,Witney Carson,percentage,5.50910228894197e-18,0.0,0.0006767751333888842,0.0006767751333888842,122846717648958.31,0.0843881856540084,0.0421940928270042,False
22,4,Von Miller,Witney Carson,percentage,2.162325147948244e-18,0.0,0.0006767751333888808,0.0006767751333888808,312984906100291.8,0.1003134796238244,0.0501567398119122,False
22,5,Von Miller,Witney Carson,percentage,2.896852679609707e-19,0.0,0.000676775133388879,0.000676775133388879,2336242840902979.0,0.1050724637681159,0.0525362318840579,False
22,6,Von Miller,Witney Carson,percentage,1.5133600273236229e-18,0.0,0.0006767751333888801,0.0006767751333888801,447200349665477.1,0.105726872246696,0.052863436123348,False
22,7,Von Miller,Witney Carson,percentage,0.0009705801330215,0.0002938049996326214,0.0016473552664103787,0.0013535502667777572,1.394578583186159,0.1214953271028037,0.0612329536179126,True
22,1,Wanya Morris,Lindsay Arnold,percentage,0.0266217491084948,0.023055872139156622,0.03018762607783298,0.0071317539386763565,0.2678920122645385,0.0970464135021097,0.0618340813053022,False
22,2,Wanya Morris,Lindsay Arnold,percentage,0.0266177214095278,0.023051844440189623,0.03018359837886598,0.0071317539386763565,0.2679325487313707,0.1016949152542373,0.0641563183318825,False
22,3,Wanya Morris,Lindsay Arnold,percentage,0.0266017068181878,0.023035829848849623,0.03016758378752598,0.0071317539386763565,0.2680938477902598,0.1012658227848101,0.0639337648014989,False
22,4,Wanya Morris,Lindsay Arnold,percentage,0.0265757848616429,0.023009907892304726,0.030141661830981076,0.0071317539386763495,0.2683553458836763,0.109717868338558,0.0681468266001004,False
22,5,Wanya Morris,Lindsay Arnold,percentage,0.0269579693832238,0.023392092413885623,0.03052384635256198,0.0071317539386763565,0.26455085831184727,0.108695652173913,0.0678268107785684,False
22,6,Wanya Morris,Lindsay Arnold,percentage,0.0273139916275198,0.02374811465818162,0.030879868596857978,0.0071317539386763565,0.2611025893224213,0.1277533039647577,0.0775336477961388,False
